tweet_id	label
1251133561572384768	0
1255550814434799616	0
1268932355034619906	0
1268447993533009920	0
1276183371174076416	1
1283326503196012544	1
1268928849024299009	0
1249421283990933507	0
1262285203042643970	1
1264920982474625025	0
1250362913380073472	0
1250528021792075779	0
1252855575622283264	0
1263563856753954817	0
1254873786849132546	0
1251421714543783936	0
1256291054254469127	0
1255794344356872194	0
1242793029062348800	0
1278701376877576193	0
1278625050556608513	0
1261153604615974912	0
1270327923631968257	1
1270602254085754881	1
1267426936357359623	0
1258315237675216896	1
1252619632982319108	0
1250351866145198080	0
1293128038293614592	0
1246392068181602304	0
1267094961390071812	0
1247235010626752512	1
1279658692229685248	0
1259803134018404352	0
1247494616833839109	0
1268483640134111233	0
1286780372651511808	0
1272558565983694849	0
1259040854305579013	0
1254767892618293248	0
1255557848110632967	0
1260895603434889216	0
1244360402915536897	0
1248980310710255619	0
1265232215216185345	0
1260232417211801609	1
1275032060382646278	1
1266312997259153408	1
1287487546067386368	1
1271548942736646146	1
1253596865683226624	0
1262123813740961793	1
1254531384187723780	0
1272159986907516930	0
1271000449777352704	0
1270670332714725378	1
1246358104008253440	1
1259482168855793670	0
1245819202243571714	1
1263753245589221376	1
1285218141535174657	0
1259403757730873345	0
1259241701442453506	0
1262023283425325058	0
1257021799264649216	0
1251360419400364034	0
1292149929159385090	0
1253032302524989441	0
1260907234915221505	0
1280701983301734401	0
1258536580303556608	1
1280866098188103680	0
1273525638293577729	1
1263405811256242177	0
1282303122098929666	0
1252346105385254913	1
1252202568966692864	0
1267289745010225152	1
1247791117392740354	0
1251976155407749122	0
1253037251560304640	0
1276460856440762369	0
1282186868621287425	0
1248520591071567872	0
1268651500768813062	0
1258716842169860102	0
1266669755710287872	0
1247473881377619968	0
1258037206666616832	1
1263391828528726016	0
1267004247264104448	1
1280240694263758849	1
1262332349452353541	0
1257227071958454272	1
1272719190907072512	0
1245028777404575745	1
1261114780804354048	1
1287305778181943296	0
1254945111290646528	0
1257912861428506626	0
1250208219101790211	0
1245098272835940353	1
1266332781417725952	0
1260325144666480643	1
1254705418821144576	1
1253650777433923584	1
1279819284458373120	1
1259276891359338496	0
1242604595463032832	1
1278394285788987392	0
1251393261031350272	0
1275031272818118656	1
1281174244861362176	0
1256169217960955904	1
1257366423397191690	0
1262445385852870659	0
1264808343903916033	0
1270119548885389315	0
1262701650306891776	0
1257417452067139585	0
1278556397681213440	0
1268216081027661834	0
1271905669248094213	0
1256795759296593925	1
1268676825636577283	0
1254769436206096386	1
1261930916726878208	0
1284521456311951360	0
1288743711262810112	1
1245044573136699399	0
1259453282583543808	0
1274262900358684674	0
1257259686547591169	0
1258705174199140352	0
1277126752435933184	0
1273280997488984067	0
1248161830926798849	0
1269764849535463424	0
1266400456194088960	0
1272824637118914560	0
1265541009502613504	0
1243495176422785025	0
1258016548926742529	0
1277538840199208963	0
1250202489909121024	0
1242429168505233410	1
1289433995424473088	0
1279720160841138176	0
1257312606332653572	0
1264983641307873280	0
1254265516648288256	0
1247877989095723014	1
1292124797191823365	1
1268807584636641280	1
1268278111348588544	0
1265505752409571330	0
1245049748580597762	0
1251630150560645120	0
1249304601683275779	0
1254685893996183552	0
1288045920697933824	0
1261275594739900418	0
1242399976644325376	1
1267143686439264258	0
1244205330579566593	0
1263567207801421826	0
1281342798847934465	0
1264630089515520004	0
1254646001908006915	1
1274465891967778817	0
1256588640970510339	0
1257975092379824129	0
1271814170686693378	0
1288757926862163968	0
1252529661927723009	1
1261318204875517952	0
1274396849701560321	0
1256906678416572418	0
1245059903196102656	0
1269207993079513089	1
1248475723444056065	0
1254403144051838976	0
1251436767774990339	0
1250189163711913985	1
1292996264984903680	0
1278356462465454081	0
1292079558817132546	0
1256845760332783616	0
1254346957688049667	1
1256813023219638272	1
1264466944100651008	1
1288375389908275200	0
1272166718060802048	0
1278995740082057217	0
1247799375172001792	1
1260015121960595457	0
1265523360609558528	0
1251442280449409025	0
1292476354978611201	0
1255874153254715393	1
1258692847445905408	0
1257321712212783114	0
1273547716887564288	0
1267022903847108608	0
1257971611313020929	0
1256524077256278016	0
1245074948378497026	0
1256456355772276737	0
1266320436050251779	0
1284848342850314240	0
1289145042138009600	0
1267329843399720961	0
1289492142755155969	0
1264459167714213888	0
1273186475727863808	0
1255184052073697281	0
1288822188955639810	0
1275069210113175554	0
1268775644940447745	0
1265644340199686147	0
1271390297747083264	1
1271761443147390979	0
1268452909286645766	1
1269595690159747075	0
1255540429367492611	0
1268499880949006337	0
1270013982544293890	0
1264543443931541504	1
1288533646811463680	0
1250400540162392064	0
1280417754886090753	0
1260879053244022784	0
1269730856299626506	0
1249405550644912130	0
1249584052874743808	1
1262325047018086400	1
1250775859172163584	0
1269229561700638720	0
1266812446154596353	1
1246903735965679621	1
1249343734573158400	0
1288391306327334913	1
1243266046024392704	0
1263459703536918533	1
1260993435739226115	1
1275324982239940610	1
1279123382731247616	0
1261221915852709889	1
1269865761243267072	0
1260551428030050305	0
1259495678239260673	1
1249642458063003649	1
1280612401587552257	0
1250865890004013056	0
1262473874526089217	0
1273980204210368512	1
1280815703537463296	0
1293499589929172992	0
1289810707618205697	0
1260927773322866692	1
1257434467603484674	0
1256897312653180928	0
1287375938536312832	0
1257239554140094464	1
1261864986843938818	0
1271174416043593730	1
1282285154858344450	0
1273028668252663810	1
1284437518742695936	0
1268095075420078081	0
1253572130823901190	0
1277411041593438210	0
1263844357876133888	0
1247928694162763776	0
1286298805202190336	1
1280608237348425728	1
1251543391097290757	0
1258781917538893824	0
1258076137428787206	0
1245275789144326146	1
1261019079835615233	0
1255618963884642310	0
1252960487383293957	0
1249038993490141185	0
1257378155125452801	0
1293245938870423552	0
1265220685946814464	0
1279402541818789888	0
1289531186356744192	0
1244147387079233537	0
1261754399162093570	0
1264123921885835264	0
1260480992218931202	1
1280599404227985414	0
1280255868567781377	0
1260605420818894855	0
1283507356274503680	1
1269037318498910208	0
1264249881083985926	0
1254673421012787200	0
1253327577441157128	0
1280531450987757570	0
1288727037218304000	0
1287506444405833728	0
1284762405227171841	0
1291779367136366594	0
1289630928080257024	0
1254117621412356099	1
1277603369595686912	1
1255742658108100608	0
1289617904091017217	0
1282350572121870339	0
1287451579906437120	0
1264294028776005632	0
1247882762704617472	0
1278091826789060609	0
1277525808320516097	0
1242732857526751232	0
1282034996736397313	0
1261298805586132993	0
1257216549062139909	0
1255209346943930368	0
1246611797156794370	0
1279714754886590464	1
1263863391938019328	0
1252071420781309954	0
1248017697234796544	0
1275111949135761410	0
1250909875758120968	0
1250012660030210051	1
1250054350849835010	0
1255115794436014081	0
1284466605947265028	0
1262456371448090626	0
1254356449632948226	0
1256171269327925250	0
1269191721256189952	0
1257552889213566976	0
1248207007074717697	0
1251175361401978880	0
1292045511072141312	0
1246952180722143234	0
1274421447117635585	0
1243170255679238145	0
1291253502958809088	1
1267414768912076800	0
1259626088076099586	0
1281101509946736646	0
1258051583650168834	0
1260991702833278976	0
1250715667046817792	0
1274800154172948483	0
1260134248960397312	0
1247086377512194050	1
1253280937418391558	1
1272611737309712385	0
1250314330383339531	0
1250217954324680706	0
1257406796370673666	0
1260329766302990336	0
1260197687460315138	1
1252552465255464960	0
1255210068645228544	0
1280752897001750529	0
1260516975979233282	0
1263094383240413184	0
1269636101368676358	0
1251412511666114560	0
1278562791562100737	0
1266321841364353024	0
1255930918373646336	0
1268205663513202692	0
1268664546014769155	1
1243859917049663488	0
1261775941623336966	0
1291361750131122177	1
1252985364001820673	0
1251098509723545600	0
1266729122388152320	0
1243885985114578944	0
1262494913377251329	1
1257973632543920128	0
1276436414058704899	0
1257989315768057857	0
1267812309507825664	0
1264621818964586496	1
1252913373857157121	0
1256550593885241345	1
1265399536148721664	0
1276099285449400320	0
1273164009173327878	0
1251847931533185030	0
1276244016963649536	0
1264235850331758594	0
1274094122056454144	0
1273764618519941120	0
1255653071218188288	0
1256906976392601600	1
1281182910561816577	0
1273265266210848769	1
1251042281320316928	0
1270966708484878337	0
1246355851587342336	0
1259486024343961600	0
1277678481535569920	0
1264543116381556741	0
1292980561066303488	1
1261253117183737859	0
1257233482016841729	0
1260332605666463744	0
1257036231940222979	0
1264252367186296843	1
1289487493725708293	0
1284527236440301574	0
1260111516784885760	0
1293116234385575936	1
1247182829190070272	0
1293064250295037952	0
1254537760544894987	1
1249824536004091905	1
1267389996576780289	0
1261639277118660614	0
1280087887699206146	0
1244578892284940288	0
1260804770790617090	0
1255169279336558592	0
1245955576544333826	1
1277236888835952641	0
1288220294772076544	1
1280066728324669442	0
1288358979433828357	0
1243803906746048512	0
1252709005639725062	0
1292752198112247808	0
1255439837794054144	0
1260915169246535684	0
1259475604858179587	0
1270299703352217601	0
1286926983180488704	0
1248311751214497798	0
1253002036473446401	0
1261531920925700096	0
1270107285264760832	0
1253303313707253761	0
1280777507621535747	0
1269393758707232772	0
1254154300059762690	1
1259521817020174337	0
1282409510569746432	0
1278951070669180928	0
1258625175790268416	1
1248249012894855169	0
1271485121812738048	0
1273686665593307141	0
1258760156839624704	0
1275763609730154497	0
1252840375682625536	1
1291266687564734469	0
1245777725316567046	0
1281011951645188100	1
1251040695571427328	0
1257276723776884737	1
1285145629937803264	1
1252154803393871873	1
1258327851192983552	0
1278744981923135489	0
1283342558899449860	1
1261465193894211586	0
1270663772085125120	0
1261555946653966336	0
1267303020645232641	0
1255624595715043331	0
1260163676948045824	0
1257598071526973440	0
1250451794485968897	0
1260646553959587841	0
1276413533752827904	0
1275059596051181568	0
1278497500760924160	0
1245324027100618753	0
1264142318128582657	1
1267888040246218753	0
1251814222327156736	0
1256586807124332544	0
1267548558300938240	0
1265605206068408322	0
1246369641959751680	0
1254762444582465541	0
1269237336275107840	0
1261599358094585856	0
1264422539289337861	0
1257972039098433537	0
1264152669083533312	0
1252707160183709700	0
1261633368426414081	1
1263735034105782272	0
1251789945800404997	0
1265021162184159233	1
1256519782180032512	1
1257600569784614913	1
1266317221581725697	1
1272188994701361154	0
1276855332984090626	1
1271333654887882752	1
1267025972890603520	0
1247032048390373382	0
1275000691581497345	1
1278614831969558528	0
1287332195045183488	0
1264058223578869763	0
1250443863686348806	0
1249281991008108544	1
1270774983992709121	0
1247095856052015107	1
1250416328097386496	1
1260173281178550273	0
1253380790127296513	1
1252116233606045699	0
1289748788211417088	0
1251075915943219200	1
1258968488846204930	1
1245249372373291008	0
1249398247816400897	1
1292734589497114624	0
1289276940700901376	1
1253462323194466305	1
1254897685653569537	0
1251666640846106627	0
1274253211789131776	1
1260658003105046528	0
1242942690104352768	0
1257212547398356993	0
1243951524654481408	0
1266806408957263874	0
1269834924061794304	0
1256386890468556801	1
1264811074848804864	0
1271745896288587777	0
1268886008537452545	0
1263136033056739328	0
1244005727666044928	0
1254201184648396800	0
1248745589468209160	0
1260216935133970432	0
1273261140995387393	0
1252974244415275008	0
1253661598826332160	1
1280065897726697473	0
1254693305511796736	0
1255040333445988352	0
1279737258501902336	0
1259838101486292994	0
1253827089230413827	0
1269104649052794880	0
1270347454630805505	1
1289614280958963712	0
1261954263783223297	1
1273302471457345536	0
1253332630969303042	1
1282264361864765440	0
1254106568251117569	0
1286522469009039360	0
1277519400460079115	0
1244589138478796802	1
1244977534900621314	0
1279476843700240386	0
1247139926111649794	0
1268084768442388481	1
1271185997548728321	1
1270642841086308352	0
1256944933958815745	0
1259183946736304140	1
1261579697995034625	0
1270264497408806913	0
1269320413974233089	1
1264632878945775619	0
1261198335790190592	0
1243982008956616704	0
1285224357783101440	0
1259762165315244037	1
1287378536051900416	0
1280029438802046977	0
1282927096969535491	0
1254081028928548864	0
1286062405097852932	0
1244938394108649473	0
1251429071705247744	1
1263165754398171138	0
1249037881869467648	0
1243024701082959873	0
1252284839677562881	0
1250500536857739265	0
1274957392103571456	1
1261958411039780865	1
1288746370547974147	0
1264578772080250880	0
1249559008689696769	0
1287988543579492355	0
1263701668409081861	0
1281557834807812098	0
1264584141242339328	0
1271333168432332800	0
1270980536106975232	0
1245299645590487042	0
1247401558758830080	0
1285517753907056642	0
1278581750973771776	1
1245261582592020481	0
1251555936336072704	0
1257046612242825220	0
1267406678015782912	0
1269166214368149505	1
1270003957843333121	0
1264982626055655425	0
1283000202773897216	0
1251631866723131397	0
1254711790220587013	0
1274362046310682624	1
1266299147079958530	0
1293459504730906625	0
1255473970142490624	1
1245618185937674242	1
1254714414667837440	1
1265649746724687873	1
1274817748913344512	1
1253230817876246528	0
1282369512298479617	1
1280906028729720832	0
1280519606659137539	0
1292579900432486407	0
1256302287271661575	0
1267969067463434240	0
1266779548999393282	0
1268664745852313606	0
1270602750594822149	0
1269170893978251265	0
1282647462310813698	0
1256376782619578369	1
1247068443184181255	1
1256175505629462528	0
1264200099200208896	0
1280525557923483654	0
1250930398617624577	0
1287888168063303681	0
1267127324434149376	1
1265529755929116672	1
1266820474337734660	1
1272132971915546625	0
1256005938567413760	1
1243295754124435456	0
1263389758782418944	0
1268862600273674244	0
1243654656372494339	1
1269835935774117888	0
1248819925059239937	0
1287432570846748676	0
1255748836389261312	1
1270426031279738880	0
1246404731716743169	0
1282683893985030146	1
1261589135732674561	0
1252950757034385408	1
1277958242438492165	0
1265356145776001024	0
1245695537547886594	1
1261351264526274560	1
1251143699607797760	0
1254010606765703169	0
1258434352410755074	0
1252348056172818435	0
1280405503093411840	0
1255057764944093184	0
1263248645874421760	1
1243218083864621056	0
1256165761887936512	0
1264844867911520261	0
1249787726934802432	0
1262478722348855296	0
1258023511190274049	0
1268153712947671040	0
1262627653783257089	0
1251238453490126858	1
1291802142538375168	0
1264647768569720833	1
1293265630674718726	1
1252907710678470658	0
1272909234884280324	0
1259920918735998976	0
1259829327463624704	1
1250140543008546821	0
1248204679525343232	0
1285180498994696198	1
1250501203076710400	0
1260823751169630208	1
1265428392905707522	0
1251542258748403712	0
1262007622787641344	1
1253604795409207296	0
1257799078353780737	0
1268999137330188290	0
1289944212335722500	0
1242406334802395137	0
1292495045132787713	0
1274299475645943808	0
1282265998356340737	1
1263216022456274946	0
1251576152335855621	1
1252223018786488322	1
1279508762655686658	0
1258963585813876739	0
1271761721062035457	0
1284625654592544768	0
1285127288162603008	0
1287128602463666177	0
1244202265138921474	0
1248194340108865536	0
1251935214814793731	0
1276094035170639872	0
1254363348453543936	0
1266672590740996098	1
1261927032319094785	1
1260826774763638784	0
1269219196895932422	0
1272239174771490817	0
1255099264440700928	0
1285504333413519360	0
1269720767379509249	0
1243494006207778817	1
1288523043665596421	1
1256553195297476610	0
1271425371519549441	0
1247991914562977792	1
1266378455857283074	0
1269874591641546753	0
1251086384665956352	0
1247859706372198405	1
1243298177832423424	1
1251507610173440000	0
1281432664118120448	0
1258246367853633537	1
1253191060479717377	0
1268140680523788288	0
1285204259420741632	0
1261630147578466305	1
1289801863366287363	1
1270324789295677445	0
1289990361473900544	0
1257958898365009920	1
1259929658944106496	0
1258341469028524032	0
1259389013586313217	0
1261007498879946755	0
1275922251343441922	0
1254683185125957633	1
1242717401688543236	1
1270254867907575808	0
1293300892465324034	1
1292031933011156993	0
1264308769380499465	0
1265536956672466945	0
1262642786190397441	0
1253272254856802305	1
1261618760613576705	0
1284573444538073088	0
1254361470571286529	0
1268136855352094721	0
1250686974345850880	0
1287889136863653888	1
1275713664612524032	0
1279914357611257857	0
1284813200039575553	0
1293440833648238593	0
1273034078674202625	0
1266323205469462528	1
1258525494955216896	0
1256590007969644552	0
1252204665363746816	0
1255833888234102784	0
1273269958622031872	1
1264637765003722753	0
1264857123802034176	0
1251830912138035205	0
1251248284129206277	0
1266911288858419200	0
1274291071204327424	0
1250819920440557571	0
1242816952927760385	0
1253367058252865537	0
1255384311794188294	0
1259786541452443648	0
1270272960482459648	0
1263726284179476482	0
1269268247783841800	0
1270480651163230208	0
1289465639799676929	0
1288462850466488321	0
1278303873409695745	0
1255936753497767936	0
1273704207837782018	0
1270611907628711936	0
1291359495566827520	1
1252321351194619907	0
1243173275921981440	1
1291102924010074112	1
1248327890879594497	0
1286131148813459456	0
1263946740841033729	0
1289527085963255810	0
1261365785068335104	0
1258422121639940096	0
1279890559348412418	0
1288744063089487878	0
1254509905777766401	1
1270418633047650305	1
1252155537241841670	0
1261694723284250627	1
1288080233351057409	0
1249273363727552518	0
1257404248414998528	0
1264327836552364033	0
1282452796881735680	0
1281941778090926080	0
1280598703217221633	0
1268316614803554305	0
1284849664819429376	0
1258673847638917126	1
1259703730477379584	1
1269706388651028481	0
1281860976820846593	1
1267337304139542533	0
1268655631784951812	0
1291527003141701633	0
1292541074540498944	1
1270395966399578120	0
1244198544048824320	0
1257417455913369600	0
1267234598389526530	0
1285599324425072646	0
1246385497322196993	0
1252298827635265537	0
1258401447248609286	0
1285588717785186310	0
1247103364263022592	0
1260955376079581185	0
1278635405366243328	0
1249227922889674752	0
1271897987824877568	0
1256921182332489733	1
1249615488772124672	0
1269706153811939330	0
1270448579489017858	0
1252937511254601729	0
1288711411225501697	1
1261987038200573952	0
1273162936916348928	0
1256856257455173636	1
1246380974792982534	0
1270713311999356930	0
1268189299612188674	0
1258198569246490626	1
1269602841456508934	0
1258751932845473794	0
1274258234086428673	0
1288107283163955203	0
1263094349463719940	1
1254806015117275137	1
1248469130048499712	0
1262121100034613250	0
1243895728226938892	1
1257262287498379264	0
1260904486912045059	0
1278748872991559680	0
1261768798203510789	0
1270107351601774593	0
1279138112011218946	1
1260213462757789701	1
1249992166870564864	0
1288737608160419840	1
1292466797338386432	0
1258878222177120256	0
1258317797345693696	0
1253407742531796992	1
1258741358602465281	0
1261636318582407173	0
1250096541341286401	0
1248802984114491394	0
1278364695745957888	0
1248159762916745216	0
1253608038654763008	1
1250139658576703490	0
1247436483679698946	0
1268805210325102592	0
1272413540373213185	0
1260888924920168449	1
1278292254680023040	0
1259141733071433732	0
1270092118183284736	0
1250148424848232450	0
1251393973668777986	0
1289554137902850049	0
1243230723726880768	0
1244928386549583872	0
1251866663873634305	0
1254018974628696067	1
1259420822734802945	0
1286702288183197710	0
1291104525198209025	0
1267424474581917696	0
1272427075937480704	0
1254142186158993408	0
1262074932676132864	0
1257562787905183744	0
1246118663071174659	0
1289491231173615617	0
1264672037307658247	0
1270320468185288704	0
1265536911990558722	0
1251040922529341441	0
1265214026335891456	0
1258828155588091904	0
1292563069919535110	1
1269461120026361861	0
1256018193858138112	0
1280815899960922112	0
1256552270713491456	0
1276852950766358530	0
1274401737277833217	0
1250478641970057220	0
1244189916524949505	0
1266738483277828100	0
1268840455011270656	0
1268478637810032640	0
1260566275320881156	1
1249031485434331136	0
1293102361334906881	0
1248390164033843202	1
1268200969332051969	1
1269156575811428354	0
1253618838106759169	0
1279052111943282694	0
1287871340389703680	0
1247846720668565505	0
1247076298649985029	0
1262327312529395713	1
1252602511632056321	1
1282655468419198976	0
1245428515736039426	0
1264219563954233344	0
1282431483886612489	0
1282363749756743687	0
1288394452608811008	0
1245648238905946113	0
1271757494000459777	0
1251786040194617346	0
1250760428340359168	0
1282464304596492290	0
1264847046508494850	0
1247472572163383296	0
1251792319025725442	1
1268523104059510786	0
1273377646295101441	1
1257424384492437504	0
1267382775071424512	1
1278603821623762944	0
1264565506616500231	0
1242583372498599936	0
1279316435135840256	0
1263765376162312197	0
1264065197465108482	1
1255761369238044672	0
1281844078435500033	1
1258325081639575553	0
1257299927232688130	0
1268907773045149698	0
1250735761424617474	1
1253703482843987970	0
1256907961458462720	0
1260147305799397376	0
1265197692239699970	0
1260698203562954754	0
1263089336859361280	0
1244682831378419718	0
1270657055221780480	0
1288571009432530954	0
1272636891100254208	0
1268455175213244422	0
1275360056930951168	1
1256476678236393474	0
1255389733456314375	0
1262127357101555713	1
1292475743138652160	0
1292820602651385859	0
1263211513734627329	1
1267029154299510785	0
1263818340667142144	0
1267456476622266369	0
1270062784219398145	1
1254830258081222656	0
1244626594091671552	0
1256483023152992256	1
1264515417982349313	0
1268824007060664320	0
1262430680623058944	0
1270745481619083267	1
1291270689656311809	0
1267061338582536193	0
1255074937259405312	0
1251190721870204928	0
1260177794400759811	1
1243425958264070145	0
1269566605228412928	0
1276789459414061056	0
1274959905292779521	0
1254005972894433281	0
1249611379008471040	1
1268571305349124097	0
1269166697618915328	0
1280831210990813185	0
1281172583040385025	0
1255485731314819082	1
1277493929429159936	0
1257963898998861824	0
1272812411729465344	0
1280013749659803648	0
1284532204572487681	0
1273612494930657283	1
1261553485717426176	1
1250362229482012673	0
1244593123591966720	1
1247007117527187457	1
1254770749652340737	0
1265004527746514944	0
1261531423930044416	0
1257043818203021318	1
1262345091366227970	0
1292945194711646209	0
1257213948035764226	1
1243823423077453824	0
1284494973027725313	1
1251169398297186304	0
1252762361649389568	0
1270038821162364938	0
1253953279341592576	1
1276285348415442948	0
1265596889103306753	1
1274022014064484359	0
1260505743679201280	0
1280073891734409217	0
1251126800928866308	1
1261592239337279488	0
1289485439334625280	0
1289474017053888514	0
1269690149258084352	0
1271924488473542661	0
1256515529923350528	1
1275046494001934337	0
1278290410843115521	1
1280219583631237120	0
1258741337941331968	0
1251553553929383937	1
1272606191651348484	1
1264447297611497473	0
1283467874871451649	0
1270356149162979328	0
1255970902933716993	0
1280529639803363330	0
1273338796071936002	0
1257635001753051139	0
1251039933541818371	0
1265005225183764480	0
1277672459244834817	0
1289101917549924352	0
1278085094008389632	0
1261952509129756672	1
1288369909458706432	0
1251879841567309833	0
1287460390914465794	0
1259041247823446021	0
1260316084651130880	0
1275153401727389696	0
1275433779218264064	0
1263990169688031233	0
1244204667917254662	1
1273314861783580673	0
1246149357360963584	1
1259228958484283401	1
1248258290750033921	0
1267448138526310400	0
1260677305942319114	1
1251658467355566082	1
1264717491416285187	0
1281505527445573632	0
1269246781986082816	0
1251088305292279808	0
1254723093840437249	0
1286621673937088512	0
1257226707494461440	0
1257201616790446083	1
1274964157188767744	0
1258823386458984451	0
1280447120257015808	0
1249781599882936323	0
1256628297754124288	1
1270348046157729792	1
1281214154297221120	0
1286727411355324416	0
1266865868975353858	0
1285317886177955841	0
1279117328798621697	0
1267766118141300736	0
1252901967971614720	0
1258145163597225986	1
1260310749500657665	1
1284977572485443590	0
1279729707668443138	0
1261656470875144192	0
1289487658519891968	0
1263147502817234944	0
1250125742144466954	1
1291719519707308033	0
1249614720300208129	0
1258884396087603200	0
1260924858852167680	0
1261579610950688769	0
1256193884469760001	0
1262035782455504896	0
1269662811107532801	0
1253224624441241600	0
1258867854868439040	0
1258330492136538114	0
1253710907567419393	0
1268561399426547716	0
1282622966233214977	1
1260820792176189440	0
1286625909626281985	0
1275053379245486081	1
1266205609084563457	0
1259057263685308416	1
1272708676458090497	0
1254114675798814721	0
1254630651367698432	0
1254888113706500096	0
1273897432015876096	0
1252613868926504961	0
1284535459704700928	0
1255830921749692418	0
1286612401408933889	0
1285111171864035329	1
1252025153380216833	0
1291065307130408963	1
1268422883380006914	1
1271726133290156032	1
1278580411975839747	0
1268992976912437249	0
1270447011935006721	1
1273771193758334976	0
1270763229136945152	1
1259814311914082305	1
1286812808479420416	0
1251042461255979009	1
1274481348993056770	0
1289540666406711296	0
1247091330528018433	0
1257087346677370881	0
1247161354643025920	0
1287481598506684424	0
1264930440265322496	0
1260341380334923778	0
1260577683852984320	0
1259169705580994562	0
1251456573131628549	0
1259622992998432778	0
1282865209498107904	0
1269282584200196103	0
1285239414793347072	0
1250738705897316352	0
1267333843981422592	0
1292713620820897793	1
1261733239636582401	1
1275818916615503872	1
1288800870851846145	1
1285247253935005698	0
1273706061661339655	0
1289567485142773761	0
1288107139815239682	0
1255810601764470784	1
1273522660308385792	0
1249303381480521729	0
1252740274448629761	0
1263384060132495360	1
1255042272334356480	0
1268069094718427136	0
1258004964292669442	0
1271818457206730752	1
1256653622202503172	1
1277937597218729990	0
1254011499905011712	0
1243677254640709634	0
1276512394219577346	0
1289567115398098944	1
1286360045962366977	0
1286421487902232578	0
1268165589941530626	0
1244955297246072833	0
1247235946375983104	0
1267482783246626818	1
1273926942929104897	0
1289315285015527425	0
1280499381884551170	0
1293323001501540353	0
1244715878001844229	0
1262692053500248064	0
1263902262092390401	0
1252858632930091009	0
1264921138297286659	1
1245052815233503238	0
1280296503198842887	0
1272859239523004424	0
1268952718426681345	1
1283373649991553025	0
1256880044535951360	0
1289256534543753216	0
1249635302861410304	0
1250021802895642626	0
1254165394132254721	1
1271024759086682113	0
1253694575136432129	0
1274453075026153472	1
1247124536077824000	1
1278061870059061248	1
1247459465064067072	0
1267559236864704512	0
1248651489943400448	0
1251959650955780097	0
1252294008732372994	0
1270321705987248129	0
1264825627854680065	0
1276084490495016960	0
1249810137474306054	0
1274940442245771264	0
1288313366331695106	0
1271930095150784518	0
1250342235771506689	1
1250155995852046339	0
1293117022503657472	1
1253038085950132225	0
1264681608382156806	0
1261194275116777473	0
1245643042343641095	0
1262511623660544001	0
1265398256575471616	1
1280455142542913537	0
1253973853245788160	0
1270807418520379395	0
1264256293667106816	0
1256368225736110081	0
1293623205337477127	0
1264190690306789376	0
1256390077674147841	0
1269929824207994881	0
1286270325009850369	0
1254764734118674435	0
1284770930993111045	0
1244936838789369856	0
1256904101776044034	0
1293141802900492295	0
1256193004144070656	1
1282401801363431430	1
1273862710128709632	0
1254706358634627072	0
1264202116291276801	0
1249977674291961858	0
1280097430093156354	1
1260691269287886849	0
1268139543473070080	0
1282247806925840394	1
1268612415144394753	1
1260906419492134912	1
1273192006479724545	0
1260934983960551426	0
1271888485171986439	0
1248014610319306752	0
1288220600830394368	0
